Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
09:30:00.000Z,09:45:00.000Z,17.88541603088379,17.839506172839506,,,,,,,,26,,,,900000,,,,
09:45:00.000Z,10:00:00.000Z,17.88541603088379,17.839506172839506,,,,,,,,26,,,,900000,,,,
10:00:00.000Z,10:15:00.000Z,17.88541628386109,17.839506172839506,,,,,,,,26,,,,900000,,,,
10:15:00.000Z,10:30:00.000Z,17.88541628386109,17.839506172839506,,,,,,,,26,,,,900000,,,,
10:30:00.000Z,10:45:00.000Z,28.142775131535274,17.839506172839506,0.3274297,32.5969509,0.3274297,32.5969509,,,,26,,,,746177,153823,,,
10:45:00.000Z,11:00:00.000Z,26.519713436650584,17.839506172839506,,,,,,,,25,,,,770517,129483,,,
11:00:00.000Z,11:15:00.000Z,33.889306739375314,165.02151882670725,,,,,0.6458333134651184,0.6458333134651184,0.6458333134651184,243,,,,300000,240000,,,
11:15:00.000Z,11:30:00.000Z,17.88541633824051,15.79295154185022,0.3275357,32.5969936,0.3275357,32.5969936,,,,4,,,,720662,,,,
11:30:00.000Z,11:45:00.000Z,17.88541603088379,15.79295154185022,0.3275269,32.5969858,0.3275269,32.5969858,,,,,,,,900000,,,,
11:45:00.000Z,12:00:00.000Z,17.88541603088379,15.79295154185022,,,,,,,,,,,,900000,,,,
12:00:00.000Z,12:15:00.000Z,17.88541603088379,15.79295154185022,,,,,,,,,,,,900000,,,,
12:15:00.000Z,12:30:00.000Z,17.88541603088379,15.79295154185022,,,,,,,,,,,,900000,,,,
12:30:00.000Z,12:45:00.000Z,17.88541603088379,15.79295154185022,0.3271024,32.5962656,0.3275314,32.5969951,,,,,,,,900000,,,,
12:45:00.000Z,13:00:00.000Z,17.88541603088379,15.79295154185022,0.3274547,32.5969603,0.3274547,32.5969603,,,,,,,,900000,,,,
13:00:00.000Z,13:15:00.000Z,17.88541603088379,15.79295154185022,,,,,0.0175477247685194,0.0175477247685194,0.0175477247685194,,,,,900000,,,,
13:15:00.000Z,13:30:00.000Z,17.88541603088379,15.79295154185022,,,,,,,,,,,,900000,,,,
13:30:00.000Z,13:45:00.000Z,17.88541603088379,15.79295154185022,,,,,,,,,,,,900000,,,,
13:45:00.000Z,14:00:00.000Z,17.88541603088379,15.79295154185022,,,,,,,,,,,,900000,,,,
14:00:00.000Z,14:15:00.000Z,17.88541603088379,15.79295154185022,,,,,,,,,,,,900000,,,,
14:15:00.000Z,14:30:00.000Z,17.885415238088086,15.79295154185022,,,,,,,,,,,,900000,,,,
14:30:00.000Z,14:45:00.000Z,17.88541504079949,15.79295154185022,,,,,,,,,,,,900000,,,,
14:45:00.000Z,15:00:00.000Z,22.625693035359557,200.75936123348018,,,,,,,,227,,,,780000,120000,,,
15:00:00.000Z,15:15:00.000Z,51.0673611164093,1316.875,,,,,1.5677082538604736,1.5677082538604736,1.5677082538604736,1590,,,,60000,840000,,,
15:15:00.000Z,15:30:00.000Z,65.89708375930786,559.3125,,,,,1.797618955373764,2.933333158493042,0.6619047522544861,752,,,,180000,720000,,,
15:30:00.000Z,15:45:00.000Z,73.8990318775177,275.1875,,,,,0.29635414481163025,0.35104164481163025,0.24166664481163025,380,,,,60000,840000,,,
15:45:00.000Z,16:00:00.000Z,21.88638858795166,113.41304347826086,,,,,0.12681159377098083,0.12681159377098083,0.12681159377098083,165,,,,840000,60000,,,
16:00:00.000Z,16:15:00.000Z,52.004860644870334,658.3091787439613,,,,,,,,742,,,,660000,,240000,,
16:15:00.000Z,16:30:00.000Z,137.30347222752042,2037.7777777777778,,,,,2.4259259700775146,2.4259259700775146,2.4259259700775146,2212,,,,60000,,840000,,
16:30:00.000Z,16:45:00.000Z,117.38472032546997,1883.0,,,,,2.2481480836868286,2.6796295642852783,1.816666603088379,2080,,,,120000,240000,540000,,
16:45:00.000Z,17:00:00.000Z,126.57708310437214,579.6601941747573,,,,,0.8041666746139526,0.8041666746139526,0.8041666746139526,796,,,,180000,,720000,,
17:00:00.000Z,17:15:00.000Z,17.885415521860686,4.951456310679611,0.2998686,32.6075731,0.2998686,32.6075731,,,,7,,,,900000,,,,
17:15:00.000Z,17:30:00.000Z,17.885415521860686,4.951456310679611,0.2963973,32.6089683,0.2966133,32.6090292,,,,7,,,,900000,,,,
17:30:00.000Z,17:45:00.000Z,23.68402207689408,4.951456310679611,0.2963973,32.6090292,0.2963973,32.6090292,,,,8,,,,813043,86957,,,
17:45:00.000Z,18:00:00.000Z,21.996549787661948,4.951456310679611,,,,,0.005501618143171072,0.005501618143171072,0.005501618143171072,7,,,,675346,61652,,,
18:00:00.000Z,18:15:00.000Z,17.885417938232422,4.951456310679611,,,,,,,,7,,,,900000,,,,
18:15:00.000Z,18:30:00.000Z,17.885417938232422,4.951456310679611,,,,,,,,7,,,,900000,,,,
18:30:00.000Z,18:45:00.000Z,17.885417938232422,3.6310679611650483,,,,,,,,23,,,,900000,,,,
18:45:00.000Z,19:00:00.000Z,17.885417938232422,,,,,,,,,103,,,,900000,,,,
19:00:00.000Z,19:15:00.000Z,17.885417938232422,,0.29672,32.6086867,0.29672,32.6086867,,,,42,,,,900000,,,,
19:15:00.000Z,19:30:00.000Z,17.885417938232422,,,,,,,,,0,,,,900000,,,,
19:30:00.000Z,19:45:00.000Z,17.885417938232422,,,,,,,,,32,,,,900000,,,,
19:45:00.000Z,20:00:00.000Z,17.885417938232422,,0.2963973,32.6090292,0.2963973,32.6090292,,,,0,,,,900000,,,,
20:00:00.000Z,20:15:00.000Z,17.885417938232422,,0.2963973,32.6090292,0.2963973,32.6090292,,,,,,,,900000,,,,
20:15:00.000Z,20:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
20:30:00.000Z,20:45:00.000Z,17.885417938232422,,0.2963973,32.6090292,0.2963973,32.6090292,,,,,,,,900000,,,,
20:45:00.000Z,21:00:00.000Z,17.885417938232422,,,,,,,,,3,,,,900000,,,,
21:00:00.000Z,21:15:00.000Z,17.885417938232422,,0.2965445,32.6088361,0.2965445,32.6088361,,,,86,,,,900000,,,,
21:15:00.000Z,21:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
21:30:00.000Z,21:45:00.000Z,17.885417938232422,,0.2963973,32.6090292,0.2963973,32.6090292,,,,,,,,900000,,,,
21:45:00.000Z,22:00:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
22:00:00.000Z,22:15:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
22:15:00.000Z,22:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
22:30:00.000Z,22:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
22:45:00.000Z,23:00:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
23:00:00.000Z,23:15:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
23:15:00.000Z,23:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
23:30:00.000Z,23:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
23:45:00.000Z,00:00:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
