Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000Z,00:15:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
00:15:00.000Z,00:30:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
00:30:00.000Z,00:45:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
00:45:00.000Z,01:00:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
01:00:00.000Z,01:15:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
01:15:00.000Z,01:30:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
01:30:00.000Z,01:45:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
01:45:00.000Z,02:00:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
02:00:00.000Z,02:15:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
02:15:00.000Z,02:30:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
02:30:00.000Z,02:45:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
02:45:00.000Z,03:00:00.000Z,17.885415648167914,0.23537803138373753,,,,,2.615311532281339E-4,2.615311532281339E-4,2.615311532281339E-4,0,,,,,,
03:00:00.000Z,03:15:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
03:15:00.000Z,03:30:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
03:30:00.000Z,03:45:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
03:45:00.000Z,04:00:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
04:00:00.000Z,04:15:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
04:15:00.000Z,04:30:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
04:30:00.000Z,04:45:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
04:45:00.000Z,05:00:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
05:00:00.000Z,05:15:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
05:15:00.000Z,05:30:00.000Z,17.885415648167914,0.23537803138373753,,,,,,,,0,,,,,,
05:30:00.000Z,05:45:00.000Z,17.88541526902652,0.23537803138373753,,,,,,,,0,,,,,,
05:45:00.000Z,06:00:00.000Z,17.88541371340013,0.23537803138373753,,,,,,,,0,,,,,,
06:00:00.000Z,06:15:00.000Z,17.885414827553998,0.23537803138373753,,,,,,,,0,82.0,82.0,82.0,335514,,
06:15:00.000Z,06:30:00.000Z,17.88541603088379,0.23537803138373753,,,,,,,,0,,,,900000,,
06:30:00.000Z,06:45:00.000Z,17.88541603088379,0.23537803138373753,,,,,,,,0,,,,900000,,
06:45:00.000Z,07:00:00.000Z,17.88541603088379,0.23537803138373753,,,,,,,,0,,,,900000,,
07:00:00.000Z,07:15:00.000Z,17.88541603088379,0.23537803138373753,,,,,,,,0,,,,900000,,
07:15:00.000Z,07:30:00.000Z,17.88541603088379,0.23537803138373753,,,,,,,,0,,,,900000,,
07:30:00.000Z,07:45:00.000Z,17.88541603088379,0.23537803138373753,,,,,,,,0,,,,900000,,
07:45:00.000Z,08:00:00.000Z,17.88541603088379,0.23537803138373753,,,,,,,,0,,,,900000,,
08:00:00.000Z,08:15:00.000Z,17.885415865417578,0.23537803138373753,,,,,,,,0,,,,900000,,
08:15:00.000Z,08:30:00.000Z,17.885415587028724,0.23537803138373753,,,,,,,,0,,,,900000,,
08:30:00.000Z,08:45:00.000Z,25.887359615935964,30.588302425106992,,,,,,,,44,,,,780000,120000,
08:45:00.000Z,09:00:00.000Z,45.89222259521485,183.6,,,,,0.21164443857967855,0.49166664481163025,0.0555555559694767,268,,,,480000,420000,
09:00:00.000Z,09:15:00.000Z,101.01944422721863,1555.8333333333333,,,,,2.3266665935516357,2.483333110809326,2.1700000762939453,1767,,,,240000,,660000
09:15:00.000Z,09:30:00.000Z,99.40417042145363,708.1396396396398,,,,,1.2465277314186096,1.7472221851348877,0.7458332777023315,873,,,,360000,,540000
09:30:00.000Z,09:45:00.000Z,17.885416471041168,18.64864864864865,,,,,0.020720720291137695,0.020720720291137695,0.020720720291137695,27,,,,900000,,
09:45:00.000Z,10:00:00.000Z,17.885416471041168,18.64864864864865,,,,,,,,27,,,,900000,,
10:00:00.000Z,10:15:00.000Z,61.89611427600567,188.66722972972974,,,,,,,,272,,,,240000,660000,
10:15:00.000Z,10:30:00.000Z,77.90000438690186,252.1875,0.2967284,32.6091731,0.2970961,32.6093011,0.2802083194255829,0.2802083194255829,0.2802083194255829,365,,,,,900000,
10:30:00.000Z,10:45:00.000Z,41.89125137329101,112.23863636363636,0.296724,32.6091676,0.296724,32.6091676,,,,162,,,,540000,360000,
10:45:00.000Z,11:00:00.000Z,17.88541603088379,21.30681818181818,,,,,,,,31,,,,900000,,
11:00:00.000Z,11:15:00.000Z,17.88541603088379,21.30681818181818,,,,,,,,31,,,,900000,,
11:15:00.000Z,11:30:00.000Z,17.88541603088379,21.30681818181818,,,,,0.023674242198467255,0.023674242198467255,0.023674242198467255,31,,,,900000,,
11:30:00.000Z,11:45:00.000Z,17.88541603088379,21.30681818181818,,,,,,,,31,,,,900000,,
11:45:00.000Z,12:00:00.000Z,17.88541603088379,21.30681818181818,0.2970961,32.6093011,0.2970961,32.6093011,,,,31,,,,900000,,
12:00:00.000Z,12:15:00.000Z,53.894168090820315,454.1022813103416,0.2977619,32.6102665,0.298548,32.6106481,0.8277778254721219,0.8277779221534729,0.8277777433395386,638,,,,360000,540000,
12:15:00.000Z,12:30:00.000Z,49.48949631777677,278.0845857100053,0.2981912,32.60873,0.3138686,32.6109931,0.3494525612311999,1.2149025201797485,0.0,307,,,,426054,473946,
12:30:00.000Z,12:45:00.000Z,191.77756464326538,2626.606537423432,0.3328748,32.6134215,0.3528403,32.6190652,4.883127808570862,9.374588966369629,0.3916666507720947,567,,,,,240000,300000
12:45:00.000Z,13:00:00.000Z,81.87405571265033,269.22932565443944,0.352818,32.6100601,0.352818,32.6100601,2.1517043113708496,2.1517043113708496,2.1517043113708496,123,,,,767503,12497,120000
13:00:00.000Z,13:15:00.000Z,17.88541603088379,7.008196721311475,,,,,,,,10,,,,900000,,
13:15:00.000Z,13:30:00.000Z,17.88541603088379,7.008196721311475,,,,,,,,10,,,,900000,,
13:30:00.000Z,13:45:00.000Z,17.88541603088379,7.008196721311475,,,,,,,,10,,,,900000,,
13:45:00.000Z,14:00:00.000Z,17.885416487307534,7.008196721311475,0.352816,32.6099954,0.352816,32.6099954,0.007786885369569063,0.007786885369569063,0.007786885369569063,10,,,,899636,,
14:00:00.000Z,14:15:00.000Z,17.885415959793548,7.008196721311475,0.352818,32.6100601,0.352818,32.6100601,,,,11,,,,670340,,
14:15:00.000Z,14:30:00.000Z,17.8854155678783,7.008196721311475,0.352818,32.6099971,0.3528319,32.6100601,,,,10,,,,900000,,
14:30:00.000Z,14:45:00.000Z,17.8854155678783,7.008196721311475,,,,,,,,10,,,,900000,,
14:45:00.000Z,15:00:00.000Z,112.43988584988772,541.3839612389086,0.3527926,32.6098977,0.3548055,32.612462,0.8603127168837793,1.5999999046325684,0.2594203054904938,591,,,,360000,300000,240000
