Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.885414649700298,2.6934306569343067,0.2967478,32.6088865,0.2967478,32.6088865,,,,,,,,,,900000,
00:15:00.000Z,00:30:00.000Z,17.88541479388978,2.6934306569343067,,,,,,,,,,,,,,720000,180000
00:30:00.000Z,00:45:00.000Z,17.885415737445538,2.6934306569343067,,,,,,,,,,,,,,300000,600000
00:45:00.000Z,01:00:00.000Z,17.885416471041168,2.6934306569343067,,,,,,,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,17.885416471041168,2.6934306569343067,0.2970408,32.6093342,0.2970408,32.6093342,,,,,,,,,,900000,
01:15:00.000Z,01:30:00.000Z,17.88541614825909,2.6934306569343067,,,,,,,,3,,,,660000,,240000,
01:30:00.000Z,01:45:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
01:45:00.000Z,02:00:00.000Z,17.88541603088379,2.6934306569343067,0.2963925,32.6090237,0.2963925,32.6090237,,,,4,,,,900000,,,
02:00:00.000Z,02:15:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
02:15:00.000Z,02:30:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
02:30:00.000Z,02:45:00.000Z,17.88541603088379,2.6934306569343067,0.2970408,32.6093342,0.2970408,32.6093342,0.0029927007853984833,0.0029927007853984833,0.0029927007853984833,4,,,,900000,,,
02:45:00.000Z,03:00:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
03:00:00.000Z,03:15:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
03:15:00.000Z,03:30:00.000Z,17.88541603088379,2.6934306569343067,0.2967427,32.6089038,0.2970408,32.6093342,,,,4,,,,900000,,,
03:30:00.000Z,03:45:00.000Z,17.88541603088379,2.6934306569343067,0.2971476,32.6092336,0.2971476,32.6092336,,,,4,,,,900000,,,
03:45:00.000Z,04:00:00.000Z,17.88541603088379,2.6934306569343067,0.2970408,32.6093342,0.2970408,32.6093342,,,,4,,,,900000,,,
04:00:00.000Z,04:15:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
04:15:00.000Z,04:30:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
04:30:00.000Z,04:45:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
04:45:00.000Z,05:00:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
05:00:00.000Z,05:15:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
05:15:00.000Z,05:30:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
05:30:00.000Z,05:45:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
05:45:00.000Z,06:00:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
06:00:00.000Z,06:15:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
06:15:00.000Z,06:30:00.000Z,17.88541603088379,2.6934306569343067,,,,,,,,4,,,,900000,,,
