Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
11:15:00.000Z,11:30:00.000Z,,,,,,,,,,4,,,
11:30:00.000Z,11:45:00.000Z,,,,,,,,,,17,,,
11:45:00.000Z,12:00:00.000Z,,,,,,,,,,72,,,
12:00:00.000Z,12:15:00.000Z,,,0.4708267,33.0401517,0.5583083,33.1484783,25.068115766890443,35.50553894042969,9.110583305358887,30,,,
12:15:00.000Z,12:30:00.000Z,,,,,,,,,,,,,
12:30:00.000Z,12:45:00.000Z,,,0.5404738,32.787334,0.5404738,32.787334,,,,29,,,
12:45:00.000Z,13:00:00.000Z,,,0.4866233,32.7177617,0.5255851,32.7786043,,,,15,,,
13:00:00.000Z,13:15:00.000Z,,,0.461195,32.6576717,0.461195,32.6576717,3.7996795177459717,3.7996795177459717,3.7996795177459717,573,,,
13:15:00.000Z,13:30:00.000Z,,,0.413065,32.6439967,0.4264517,32.645305,12.892189667157373,17.201501846313477,5.684077262878418,321,,,
13:30:00.000Z,13:45:00.000Z,,,0.413065,32.64462,0.413065,32.64462,,,,246,,,
13:45:00.000Z,14:00:00.000Z,,,,,,,,,,45,,,
14:00:00.000Z,14:15:00.000Z,,,0.3687533,32.6409983,0.3687533,32.6409983,,,,14,,,
14:15:00.000Z,14:30:00.000Z,,,0.3687,32.64091,0.3687,32.64091,,,,,,,
14:30:00.000Z,14:45:00.000Z,,,,,,,,,,,,,
14:45:00.000Z,15:00:00.000Z,,,,,,,,,,,,,
15:00:00.000Z,15:15:00.000Z,,,,,,,,,,0,,,
15:15:00.000Z,15:30:00.000Z,,,0.3616534,32.6204588,0.3690358,32.6408108,,,,102,,,
15:30:00.000Z,15:45:00.000Z,,,0.3190749,32.5974023,0.3545977,32.6121076,,,,36,,,
15:45:00.000Z,16:00:00.000Z,,,0.3012359,32.597637,0.3138883,32.6018868,,,,73,,,
16:00:00.000Z,16:15:00.000Z,,,0.2991817,32.604522,0.2992331,32.6045828,,,,97,,,
16:15:00.000Z,16:30:00.000Z,,,0.2992243,32.6045706,0.2992243,32.6045706,,,,37,,,
16:30:00.000Z,16:45:00.000Z,,,,,,,,,,37,,,
16:45:00.000Z,17:00:00.000Z,,,,,,,,,,112,,,
17:00:00.000Z,17:15:00.000Z,,,,,,,,,,,,,
17:15:00.000Z,17:30:00.000Z,,,,,,,,,,,,,
17:30:00.000Z,17:45:00.000Z,,,0.2966639,32.6088815,0.2966639,32.6088815,,,,15,,,
17:45:00.000Z,18:00:00.000Z,,,0.2966639,32.6088815,0.2966639,32.6088815,,,,7,,,
18:00:00.000Z,18:15:00.000Z,,,0.2963751,32.6088815,0.2966639,32.6090347,,,,150,,,
18:15:00.000Z,18:30:00.000Z,,,,,,,,,,385,,,
18:30:00.000Z,18:45:00.000Z,,,0.2963751,32.5925791,0.3165234,32.6090347,,,,114,,,
18:45:00.000Z,19:00:00.000Z,,,0.3149338,32.5864487,0.3454846,32.5969716,,,,94,,,
19:00:00.000Z,19:15:00.000Z,,,0.352845,32.6098319,0.3614463,32.6198859,,,,48,,,
19:15:00.000Z,19:30:00.000Z,,,,,,,,,,130,,,
19:30:00.000Z,19:45:00.000Z,,,,,,,,,,10,,,
19:45:00.000Z,20:00:00.000Z,,,,,,,,,,,,,
20:00:00.000Z,20:15:00.000Z,,,,,,,,,,,,,
20:15:00.000Z,20:30:00.000Z,,,,,,,,,,,,,
20:30:00.000Z,20:45:00.000Z,,,,,,,,,,,,,
20:45:00.000Z,21:00:00.000Z,,,,,,,,,,,,,
21:00:00.000Z,21:15:00.000Z,,,,,,,,,,,,,
21:15:00.000Z,21:30:00.000Z,,,,,,,,,,,,,
21:30:00.000Z,21:45:00.000Z,,,,,,,,,,,,,
21:45:00.000Z,22:00:00.000Z,,,,,,,,,,,,,
22:00:00.000Z,22:15:00.000Z,,,,,,,,,,,,,
22:15:00.000Z,22:30:00.000Z,,,,,,,,,,,,,
22:30:00.000Z,22:45:00.000Z,,,,,,,,,,,,,
22:45:00.000Z,23:00:00.000Z,,,,,,,,,,,,,
23:00:00.000Z,23:15:00.000Z,,,,,,,,,,,,,
23:15:00.000Z,23:30:00.000Z,,,,,,,,,,1,,,
23:30:00.000Z,23:45:00.000Z,,,,,,,,,,,,,
23:45:00.000Z,00:00:00.000Z,,,,,,,,,,,,,
