Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.88541603088379,0.7168141592920354,,,,,,,,,,,,,,900000,,
00:15:00.000Z,00:30:00.000Z,17.885416126251222,0.7168141592920354,,,,,,,,,,,,,,900000,,
00:30:00.000Z,00:45:00.000Z,17.88541555404663,0.7168141592920354,,,,,,,,,,,,,,120000,780000,
00:45:00.000Z,01:00:00.000Z,17.885417938232422,0.7168141592920354,,,,,,,,,,,,,,900000,,
01:00:00.000Z,01:15:00.000Z,17.885417938232422,0.7168141592920354,,,,,,,,,,,,,,900000,,
01:15:00.000Z,01:30:00.000Z,17.885417938232422,0.7168141592920354,,,,,,,,,,,,,,900000,,
01:30:00.000Z,01:45:00.000Z,17.885417938232422,0.7168141592920354,,,,,7.964601973071694E-4,7.964601973071694E-4,7.964601973071694E-4,,,,,,,900000,,
01:45:00.000Z,02:00:00.000Z,17.88541759144176,0.7168141592920354,,,,,,,,,,,,,,900000,,
02:00:00.000Z,02:15:00.000Z,17.88541759144176,0.7168141592920354,,,,,,,,,,,,,,900000,,
02:15:00.000Z,02:30:00.000Z,17.88541759144176,0.7168141592920354,,,,,,,,,,,,,,900000,,
02:30:00.000Z,02:45:00.000Z,17.885417177219583,0.7168141592920354,,,,,,,,,,,,,,600000,300000,
02:45:00.000Z,03:00:00.000Z,17.885416242811413,0.7168141592920354,,,,,,,,,,,,,,120000,780000,
03:00:00.000Z,03:15:00.000Z,17.885415999094644,0.7168141592920354,,,,,,,,,,,,,,780000,,120000
03:15:00.000Z,03:30:00.000Z,17.88541603088379,0.7168141592920354,,,,,,,,,,,,,,900000,,
03:30:00.000Z,03:45:00.000Z,17.88541603088379,0.7168141592920354,,,,,,,,,,,,,,900000,,
03:45:00.000Z,04:00:00.000Z,17.88541603088379,0.7168141592920354,,,,,,,,,,,,,,900000,,
04:00:00.000Z,04:15:00.000Z,17.88541622161865,0.7168141592920354,,,,,,,,,,,,,,720000,180000,
04:15:00.000Z,04:30:00.000Z,17.885415744781493,0.7168141592920354,,,,,,,,,,,,,,360000,540000,
04:30:00.000Z,04:45:00.000Z,17.88541603088379,0.7168141592920354,,,,,,,,,,,,,,900000,,
04:45:00.000Z,05:00:00.000Z,17.88541603088379,0.7168141592920354,,,,,,,,,,,,,,900000,,
05:00:00.000Z,05:15:00.000Z,17.88541603088379,0.7168141592920354,0.2969721,32.6093259,0.2969721,32.6093259,,,,1,,,,660000,,240000,,
05:15:00.000Z,05:30:00.000Z,17.88541603088379,0.7168141592920354,,,,,,,,1,,,,900000,,,,
05:30:00.000Z,05:45:00.000Z,17.88541603088379,0.7168141592920354,0.2963973,32.6090292,0.2963973,32.6090292,,,,1,,,,900000,,,,
05:45:00.000Z,06:00:00.000Z,17.88541603088379,0.7168141592920354,0.2963973,32.6090292,0.2969721,32.6093259,,,,1,,,,900000,,,,
06:00:00.000Z,06:15:00.000Z,17.885416213325833,0.7168141592920354,0.2966693,32.6088877,0.2966693,32.6088877,,,,1,,,,900000,,,,
06:15:00.000Z,06:30:00.000Z,29.88833350257567,53.819781363872984,0.2963749,32.6088912,0.2969721,32.6093259,,,,72,,,,720000,180000,,,
06:30:00.000Z,06:45:00.000Z,73.89902758715839,248.70588235294116,,,,,0.2960784435272217,0.2960784435272217,0.2960784435272217,330,,,,60000,840000,,,
06:45:00.000Z,07:00:00.000Z,17.885417938232422,5.517241379310345,,,,,,,,8,,,,900000,,,,
07:00:00.000Z,07:15:00.000Z,17.885417938232422,5.517241379310345,,,,,,,,8,,,,900000,,,,
07:15:00.000Z,07:30:00.000Z,17.885417938232422,5.517241379310345,,,,,,,,8,,,,900000,,,,
07:30:00.000Z,07:45:00.000Z,17.885417938232422,5.517241379310345,,,,,,,,8,,,,900000,,,,
07:45:00.000Z,08:00:00.000Z,17.885417938232422,5.517241379310345,,,,,,,,8,,,,900000,,,,
08:00:00.000Z,08:15:00.000Z,17.885417938232422,5.517241379310345,0.2969721,32.6093259,0.2969721,32.6093259,0.006130268331617117,0.006130268331617117,0.006130268331617117,8,,,,900000,,,,
08:15:00.000Z,08:30:00.000Z,17.885417938232422,5.517241379310345,,,,,,,,8,,,,900000,,,,
08:30:00.000Z,08:45:00.000Z,17.885417892819362,5.517241379310345,,,,,,,,8,,,,900000,,,,
08:45:00.000Z,09:00:00.000Z,17.88541725703648,5.517241379310345,,,,,,,,8,,,,900000,,,,
09:00:00.000Z,09:15:00.000Z,17.88541725703648,5.517241379310345,,,,,,,,8,,,,900000,,,,
09:15:00.000Z,09:30:00.000Z,17.88541725703648,5.517241379310345,0.2963973,32.6090292,0.2963973,32.6090292,,,,8,,,,900000,,,,
09:30:00.000Z,09:45:00.000Z,37.890279633658274,42.060344827586206,,,,,0.12916666269302368,0.12916666269302368,0.12916666269302368,62,,,,600000,300000,,,
09:45:00.000Z,10:00:00.000Z,29.8883337020874,43.05,,,,,,,,63,,,,720000,180000,,,
10:00:00.000Z,10:15:00.000Z,17.88541603088379,27.0,0.2969721,32.6093259,0.2969721,32.6093259,,,,39,,,,900000,,,,
10:15:00.000Z,10:30:00.000Z,17.88541603088379,27.0,0.296768,32.6089239,0.296768,32.6089239,,,,39,,,,900000,,,,
10:30:00.000Z,10:45:00.000Z,17.88541603088379,27.0,0.2969721,32.6093259,0.2969721,32.6093259,0.029999999329447746,0.029999999329447746,0.029999999329447746,39,,,,900000,,,,
10:45:00.000Z,11:00:00.000Z,17.88541603088379,27.0,,,,,,,,39,,,,900000,,,,
11:00:00.000Z,11:15:00.000Z,17.88541603088379,27.0,,,,,,,,39,,,,900000,,,,
11:15:00.000Z,11:30:00.000Z,17.88541603088379,27.0,,,,,,,,39,,,,900000,,,,
11:30:00.000Z,11:45:00.000Z,17.88541603088379,7.200000000000001,,,,,,,,10,,,,900000,,,,
11:45:00.000Z,12:00:00.000Z,33.61770655236121,120.84664957428673,0.2970425,32.6091714,0.2970425,32.6091714,0.6800313817965397,0.8310016393661499,0.2654060423374176,170,,,,664073,235927,,,
12:00:00.000Z,12:15:00.000Z,27.902051032537884,93.32967145537637,0.2969721,32.6093259,0.2973982,32.6098186,0.586098660040344,0.8672007322311401,0.3513953685760498,226,,,,324827,150213,,,
12:15:00.000Z,12:30:00.000Z,19.38404848074719,12.256641739593462,,,,,0.42015087604522705,0.42015087604522705,0.42015087604522705,18,,,,,22474,,,
12:30:00.000Z,12:45:00.000Z,19.3859138775938,22.80521023870854,,,,,1.0136100053787231,1.0136100053787231,1.0136100053787231,46,,,,877498,22502,,,
12:45:00.000Z,13:00:00.000Z,17.88541603088379,,0.352835,32.6098933,0.352835,32.6098933,,,,,,,,900000,,,,
13:00:00.000Z,13:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
13:15:00.000Z,13:30:00.000Z,17.88541603088379,,0.3528259,32.6100394,0.3528259,32.6100394,,,,,,,,900000,,,,
13:30:00.000Z,13:45:00.000Z,17.88541603088379,,0.352749,32.6097339,0.352749,32.6097339,,,,1,,,,900000,,,,
13:45:00.000Z,14:00:00.000Z,17.88541603088379,,0.3527767,32.6098284,0.3528259,32.6100394,,,,,,,,900000,,,,
14:00:00.000Z,14:15:00.000Z,17.88541603088379,,,,,,,,,5,,,,900000,,,,
14:15:00.000Z,14:30:00.000Z,17.88541603088379,,0.3528259,32.6100394,0.3528259,32.6100394,,,,,,,,900000,,,,
14:30:00.000Z,14:45:00.000Z,17.885416380773208,,,,,,,,,,,,,900000,,,,
14:45:00.000Z,15:00:00.000Z,17.88541638974555,,0.3528436,32.6099509,0.3528523,32.610038,,,,,,,,900000,,,,
15:00:00.000Z,15:15:00.000Z,17.885415915160205,,0.3527386,32.6059198,0.3530827,32.6100394,1.2631309921491956,1.6038744449615479,0.6948750019073486,28,,,,595690,,,,
15:15:00.000Z,15:30:00.000Z,17.885414986154448,,0.3262743,32.6055992,0.3262743,32.6055992,,,,,,,,,,,,
15:30:00.000Z,15:45:00.000Z,17.885415876238554,,0.2969721,32.6093259,0.2969721,32.6093259,,,,102,,,,183930,,,,
15:45:00.000Z,16:00:00.000Z,17.8854157784895,,,,,,,,,61,,,,236889,,,,
16:00:00.000Z,16:15:00.000Z,17.88541591813611,,0.2969721,32.6093259,0.2969721,32.6093259,,,,106,,,,796164,,,,
16:15:00.000Z,16:30:00.000Z,17.88541603088379,,,,,,,,,25,,,,900000,,,,
16:30:00.000Z,16:45:00.000Z,17.88541603088379,,0.2963973,32.6090292,0.2969721,32.6093259,,,,,,,,900000,,,,
16:45:00.000Z,17:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
17:00:00.000Z,17:15:00.000Z,17.88541603088379,,0.2975133,32.609035,0.2975133,32.609035,,,,,,,,900000,,,,
