Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000Z,00:15:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,
00:15:00.000Z,00:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,
00:45:00.000Z,01:00:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,
01:15:00.000Z,01:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,
01:30:00.000Z,01:45:00.000Z,17.885417938232422,,,,,,,,,31,,,,900000,
01:45:00.000Z,02:00:00.000Z,17.885417938232422,,,,,,,,,11,,,,900000,
02:00:00.000Z,02:15:00.000Z,17.885417938232422,,0.2966483,32.60885,0.2966483,32.60885,,,,97,,,,900000,
02:15:00.000Z,02:30:00.000Z,17.885417938232422,,,,,,,,,52,,,,900000,
02:30:00.000Z,02:45:00.000Z,17.885417938232422,,0.2967478,32.6091546,0.2967478,32.6091546,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,17.885417938232422,,,,,,,,,22,,,,900000,
03:15:00.000Z,03:30:00.000Z,17.885417938232422,,0.2969093,32.6092886,0.2969093,32.6092886,,,,1,,,,900000,
03:30:00.000Z,03:45:00.000Z,17.885417938232422,,0.2966667,32.6087883,0.2966667,32.6087883,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,
04:15:00.000Z,04:30:00.000Z,17.885417938232422,,0.2969093,32.6092886,0.2969093,32.6092886,,,,,,,,900000,
04:30:00.000Z,04:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,
04:45:00.000Z,05:00:00.000Z,17.885417938232422,,,,,,,,,143,,,,900000,
05:00:00.000Z,05:15:00.000Z,17.885417672026012,,,,,,,,,,,,,900000,
05:15:00.000Z,05:30:00.000Z,17.88541755311028,,,,,,,,,20,,,,829162,
05:30:00.000Z,05:45:00.000Z,17.885416263982677,,,,,,,,,312,,,,521534,
05:45:00.000Z,06:00:00.000Z,17.885415678045355,,0.2969093,32.6092886,0.2969093,32.6092886,,,,203,,,,292354,
06:00:00.000Z,06:15:00.000Z,20.8820114235349,18.963950634002686,0.2985027,32.5836198,0.321651,32.610597,0.42217814922332764,0.42217814922332764,0.42217814922332764,61,,,,74300,44938
06:15:00.000Z,06:30:00.000Z,32.29118271392512,172.2931365966797,0.3272853,32.5968477,0.3274339,32.5970271,0.9449725372061737,1.2911162376403809,0.6283290386199951,285,,,,668519,216034
06:30:00.000Z,06:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
06:45:00.000Z,07:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
07:00:00.000Z,07:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
07:15:00.000Z,07:30:00.000Z,17.88541603088379,,,,,,,,,5,,,,900000,
07:30:00.000Z,07:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
07:45:00.000Z,08:00:00.000Z,17.88541603088379,,0.3274553,32.5970288,0.3274553,32.5970288,,,,123,,,,900000,
08:00:00.000Z,08:15:00.000Z,17.88541603088379,,,,,,,,,28,,,,900000,
08:15:00.000Z,08:30:00.000Z,17.88541603088379,,,,,,,,,1,,,,900000,
08:30:00.000Z,08:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
08:45:00.000Z,09:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
09:00:00.000Z,09:15:00.000Z,17.88541603088379,,0.3345066,32.5628066,0.3345066,32.5628066,,,,103,,,,900000,
09:15:00.000Z,09:30:00.000Z,17.88541603088379,,0.3274564,32.5970389,0.3274564,32.5970389,,,,,,,,900000,
09:30:00.000Z,09:45:00.000Z,17.885416544411225,,,,,,,,,1,,,,900000,
09:45:00.000Z,10:00:00.000Z,17.88541708667977,,0.3273866,32.5970241,0.3274629,32.5970403,,,,5,,,,900000,
10:00:00.000Z,10:15:00.000Z,17.88541708667977,,0.3273888,32.5970168,0.3274626,32.597032,,,,,,,,900000,
10:15:00.000Z,10:30:00.000Z,17.885416661483255,,,,,,,,,,,,,900000,
10:30:00.000Z,10:45:00.000Z,17.885416514254956,,0.3273888,32.5970241,0.3274432,32.5970377,,,,3,,,,900000,
10:45:00.000Z,11:00:00.000Z,17.885416514254956,,0.327422,32.5970157,0.3274528,32.5970327,,,,,,,,900000,
11:00:00.000Z,11:15:00.000Z,17.885415742777763,,0.3247141,32.5968709,0.3274336,32.6052893,,,,,,,,43448,
11:15:00.000Z,11:30:00.000Z,17.885415776799725,,0.3267141,32.6064238,0.3268208,32.6065875,,,,5,,,,520285,
11:30:00.000Z,11:45:00.000Z,28.810604668831406,128.0577917098999,0.3257266,32.6008321,0.3271696,32.606528,0.7799361802186637,0.9518951177597046,0.33875009417533875,291,,,,430936,163838
11:45:00.000Z,12:00:00.000Z,17.885416766112037,,0.3274203,32.59689,0.3274639,32.597053,,,,9,,,,787759,
12:00:00.000Z,12:15:00.000Z,17.8854167816213,,0.3273888,32.5970241,0.3273888,32.5970241,,,,44,,,,900000,
12:15:00.000Z,12:30:00.000Z,17.88541642198053,,,,,,,,,,,,,900000,
12:30:00.000Z,12:45:00.000Z,17.88541621567282,,0.3274506,32.5970403,0.3274506,32.5970403,,,,,,,,900000,
12:45:00.000Z,13:00:00.000Z,17.88541621567282,,,,,,,,,,,,,900000,
13:00:00.000Z,13:15:00.000Z,17.885415617931308,,0.3265189,32.5729459,0.3344613,32.598098,,,,,,,,215231,
13:15:00.000Z,13:30:00.000Z,17.88541543005408,,,,,,,,,,,,,,
13:30:00.000Z,13:45:00.000Z,17.885416022859374,,,,,,,,,54,,,,887980,
13:45:00.000Z,14:00:00.000Z,17.88541603088379,,,,,,,,,27,,,,900000,
14:00:00.000Z,14:15:00.000Z,17.88541603088379,,,,,,,,,70,,,,900000,
14:15:00.000Z,14:30:00.000Z,17.88541603088379,,,,,,,,,63,,,,900000,
14:30:00.000Z,14:45:00.000Z,17.88541647959643,,,,,,,,,7,,,,900000,
14:45:00.000Z,15:00:00.000Z,17.885416879931185,,,,,,,,,,,,,900000,
15:00:00.000Z,15:15:00.000Z,17.885416879931185,,,,,,,,,,,,,900000,
15:15:00.000Z,15:30:00.000Z,17.885416441121436,,,,,,,,,3,,,,617046,
15:30:00.000Z,15:45:00.000Z,21.38613306902141,36.573333740234375,,,,,0.6966614723205566,0.6966614723205566,0.6966614723205566,54,,,,,52498
15:45:00.000Z,16:00:00.000Z,37.08014716353849,301.3334965482738,0.3106255,32.5993486,0.3118017,32.600295,0.7814232746387566,2.4148621559143066,0.3103248178958893,454,,,,147306,287850
16:00:00.000Z,16:15:00.000Z,28.042348951346554,72.6425163969014,0.3019766,32.6001748,0.3114469,32.6058219,1.304884967654883,2.1505093574523926,0.5847244262695312,133,,,,50550,152317
16:15:00.000Z,16:30:00.000Z,17.88541603088379,,0.2969093,32.6092886,0.2969093,32.6092886,,,,186,,,,900000,
16:30:00.000Z,16:45:00.000Z,17.88541603088379,,0.2966277,32.6090337,0.2969093,32.6092886,,,,,,,,900000,
16:45:00.000Z,17:00:00.000Z,17.88541603088379,,0.2967881,32.6091577,0.2967881,32.6091577,,,,1,,,,900000,
17:00:00.000Z,17:15:00.000Z,17.885416030883786,,0.2969093,32.6092886,0.2969093,32.6092886,,,,4,,,,900000,
17:15:00.000Z,17:30:00.000Z,17.88541603088379,,,,,,,,,1,,,,900000,
17:30:00.000Z,17:45:00.000Z,17.88541603088379,,0.2963935,32.6090209,0.2969093,32.6092886,,,,,,,,900000,
17:45:00.000Z,18:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
18:00:00.000Z,18:15:00.000Z,17.885416015611845,,0.2963935,32.6090209,0.2963935,32.6090209,,,,,,,,900000,
18:15:00.000Z,18:30:00.000Z,17.88541575897977,,0.2969093,32.6092886,0.2969093,32.6092886,,,,13,,,,900000,
