Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000Z,00:15:00.000Z,17.88541603088379,,,,,,,,,11,,,,900000,
00:15:00.000Z,00:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
00:45:00.000Z,01:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
01:15:00.000Z,01:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
01:30:00.000Z,01:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
02:15:00.000Z,02:30:00.000Z,17.8854160288395,,,,,,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,17.885415980011153,,,,,,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,17.885415980011153,,,,,,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,17.885415981074562,,-1.97903,30.075705,-1.9772779,30.0782811,,,,,,,,900000,
03:15:00.000Z,03:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
03:30:00.000Z,03:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
04:15:00.000Z,04:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
04:30:00.000Z,04:45:00.000Z,17.88541603088379,,-1.9772782,30.0782808,-1.9772782,30.0782808,,,,3,,,,900000,
04:45:00.000Z,05:00:00.000Z,17.88541603088379,,,,,,,,,12,,,,900000,
05:00:00.000Z,05:15:00.000Z,17.885416056187783,,,,,,,,,11,,,,900000,
05:15:00.000Z,05:30:00.000Z,17.885416603062325,,,,,,,,,145,,,,575105,
05:30:00.000Z,05:45:00.000Z,22.851355983170844,65.20643711090088,-1.9772876,30.0765618,-1.9731829,30.0783074,0.9541114732467744,1.1896898746490479,0.3763523995876312,149,,,,622244,74471
05:45:00.000Z,06:00:00.000Z,17.88541664385894,,,,,,,,,,,,,,
06:00:00.000Z,06:15:00.000Z,42.466123169508265,324.1070442199707,-1.9515432,30.0708287,-1.9515432,30.0708287,1.001136173533045,1.4366230964660645,0.6236501932144165,453,,,,,368621
06:15:00.000Z,06:30:00.000Z,19.377645306227567,,,,,,,,,4,,,,143035,22378
06:30:00.000Z,06:45:00.000Z,17.885415855785848,,,,,,,,,,,,,,
06:45:00.000Z,07:00:00.000Z,17.885415803069254,,,,,,,,,0,,,,93351,
07:00:00.000Z,07:15:00.000Z,17.885416579073155,,,,,,,,,89,,,,747912,
07:15:00.000Z,07:30:00.000Z,26.56772595151235,103.41961193084717,-1.9549074,30.0945833,-1.9549074,30.0945833,0.8618569949475667,1.0682932138442993,0.7237868905067444,191,,,,687493,130203
07:30:00.000Z,07:45:00.000Z,30.31050256455777,105.80557441711426,-1.9550871,30.0944929,-1.9549094,30.094633,0.9820631444454193,1.0973842144012451,0.8667420744895935,269,,,,523119,186331
07:45:00.000Z,08:00:00.000Z,17.88541603088379,,-1.9548832,30.094414,-1.954628,30.0945996,,,,9,,,,900000,
08:00:00.000Z,08:15:00.000Z,17.88541603088379,,-1.9549204,30.0946597,-1.9549204,30.0946597,,,,1,,,,900000,
08:15:00.000Z,08:30:00.000Z,17.88541603088379,,,,,,,,,20,,,,900000,
08:30:00.000Z,08:45:00.000Z,17.885415979854194,,,,,,,,,9,,,,900000,
08:45:00.000Z,09:00:00.000Z,17.885415864631725,,,,,,,,,93,,,,900000,
09:00:00.000Z,09:15:00.000Z,28.22406349973329,112.92357063293457,,,,,0.9153077928519027,1.142317533493042,0.34279361367225647,263,,,,744957,155043
09:15:00.000Z,09:30:00.000Z,17.88541603088379,,-1.9549164,30.0945848,-1.9549123,30.0946406,,,,84,,,,900000,
09:30:00.000Z,09:45:00.000Z,17.88541603088379,,-1.9550024,30.0945466,-1.9549208,30.0945952,,,,68,,,,900000,
09:45:00.000Z,10:00:00.000Z,17.88541603088379,,,,,,,,,7,,,,900000,
10:00:00.000Z,10:15:00.000Z,17.88541603088379,,,,,,,,,34,,,,900000,
10:15:00.000Z,10:30:00.000Z,17.88541603088379,,-1.9549092,30.0945833,-1.9549092,30.0945833,,,,61,,,,900000,
10:30:00.000Z,10:45:00.000Z,17.88541603088379,,,,,,,,,3,,,,900000,
10:45:00.000Z,11:00:00.000Z,17.88541603088379,,-1.9549452,30.0945949,-1.9549452,30.0945949,,,,4,,,,900000,
11:00:00.000Z,11:15:00.000Z,17.88541594449818,,,,,,,,,43,,,,900000,
11:15:00.000Z,11:30:00.000Z,17.885415509336557,,,,,,,,,122,,,,900000,
11:30:00.000Z,11:45:00.000Z,47.84950035446043,246.72229671478271,-1.955076,30.0930325,-1.9547787,30.094462,0.7795668544217134,1.2488278150558472,0.41378676891326904,456,,,,283218,449353
11:45:00.000Z,12:00:00.000Z,17.885416564161815,,-1.9549911,30.0928188,-1.9547399,30.0930113,,,,48,,,,900000,
12:00:00.000Z,12:15:00.000Z,17.885416564161815,,-1.9549795,30.0928529,-1.9549795,30.0928529,,,,25,,,,900000,
12:15:00.000Z,12:30:00.000Z,17.885416564161815,,-1.9549745,30.0929173,-1.9549745,30.0929173,,,,1,,,,900000,
