Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
10:30:00.000Z,10:45:00.000Z,,,,,,,,,,,,,
10:45:00.000Z,11:00:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,5,,,
11:00:00.000Z,11:15:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,37,,,
11:15:00.000Z,11:30:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,,,,
11:30:00.000Z,11:45:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,,,,
11:45:00.000Z,12:00:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,,,,
12:00:00.000Z,12:15:00.000Z,,,,,,,,,,,,,
12:15:00.000Z,12:30:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,,,,
12:30:00.000Z,12:45:00.000Z,,,,,,,,,,,,,
12:45:00.000Z,13:00:00.000Z,,,,,,,,,,,,,
13:00:00.000Z,13:15:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,,,,
13:15:00.000Z,13:30:00.000Z,,,,,,,,,,,,,
13:30:00.000Z,13:45:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,,,,
13:45:00.000Z,14:00:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,,,,
14:00:00.000Z,14:15:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,13,,,
14:15:00.000Z,14:30:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,17,,,
14:30:00.000Z,14:45:00.000Z,,,0.4355271,33.1957616,0.4355271,33.1957616,,,,10,,,
14:45:00.000Z,15:00:00.000Z,,,0.4355271,33.1957616,0.4415361,33.1990834,,,,182,,,
15:00:00.000Z,15:15:00.000Z,,,,,,,,,,1195,,,
15:15:00.000Z,15:30:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,318,,,
15:30:00.000Z,15:45:00.000Z,,,0.44915,33.181105,0.44915,33.181105,,,,,,,
15:45:00.000Z,16:00:00.000Z,,,,,,,,,,,,,
16:00:00.000Z,16:15:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,36,,,
16:15:00.000Z,16:30:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,20,,,
16:30:00.000Z,16:45:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,216,,,
16:45:00.000Z,17:00:00.000Z,,,0.4319414,33.1803065,0.4500726,33.23238,,,,407,,,
17:00:00.000Z,17:15:00.000Z,,,,,,,,,,521,,,
17:15:00.000Z,17:30:00.000Z,,,0.4319414,33.23238,0.4319414,33.23238,,,,400,,,
17:30:00.000Z,17:45:00.000Z,,,0.4319414,33.23238,0.4319414,33.23238,,,,406,,,
17:45:00.000Z,18:00:00.000Z,,,,,,,,,,933,,,
18:00:00.000Z,18:15:00.000Z,,,,,,,,,,338,,,
18:15:00.000Z,18:30:00.000Z,,,,,,,,,,62,,,
18:30:00.000Z,18:45:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,65,,,
18:45:00.000Z,19:00:00.000Z,,,0.4319414,33.23238,0.4319414,33.23238,,,,225,,,
19:00:00.000Z,19:15:00.000Z,,,,,,,,,,128,,,
19:15:00.000Z,19:30:00.000Z,,,,,,,,,,59,,,
19:30:00.000Z,19:45:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,192,,,
19:45:00.000Z,20:00:00.000Z,,,,,,,,,,283,,,
20:00:00.000Z,20:15:00.000Z,,,0.4319414,33.1783798,0.4582563,33.23238,,,,117,,,
20:15:00.000Z,20:30:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,110,,,
20:30:00.000Z,20:45:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,119,,,
20:45:00.000Z,21:00:00.000Z,,,0.4501917,33.1803467,0.4501917,33.1803467,,,,30,,,
21:00:00.000Z,21:15:00.000Z,,,,,,,,,,107,,,
21:15:00.000Z,21:30:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,250,,,
21:30:00.000Z,21:45:00.000Z,,,,,,,,,,113,,,
21:45:00.000Z,22:00:00.000Z,,,,,,,,,,233,,,
22:00:00.000Z,22:15:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,11,,,
22:15:00.000Z,22:30:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,189,,,
22:30:00.000Z,22:45:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,89,,,
22:45:00.000Z,23:00:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,125,,,
23:00:00.000Z,23:15:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,41,,,
23:15:00.000Z,23:30:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,291,,,
23:30:00.000Z,23:45:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,215,,,
23:45:00.000Z,00:00:00.000Z,,,0.4500726,33.1803065,0.4500726,33.1803065,,,,103,,,
