Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
03:30:00.000Z,03:45:00.000Z,17.88541445684183,0.0,,,,,,,,0,,,,900000,,,,
03:45:00.000Z,04:00:00.000Z,17.88541450548422,0.0,0.2970961,32.6093011,0.2970961,32.6093011,,,,0,,,,760785,,,,
04:00:00.000Z,04:15:00.000Z,124.46570365052473,241.15789473684208,,,,,0.4109648764133454,0.6999999284744263,0.1219298243522644,354,,,,,240000,600000,,
04:15:00.000Z,04:30:00.000Z,99.40417410776655,85.25768967874231,,,,,,,,122,,,,,,540000,,
04:30:00.000Z,04:45:00.000Z,17.885416575629087,58.24675324675325,0.3379932,32.5855512,0.3379932,32.5855512,,,,82,,,,471680,,,,
04:45:00.000Z,05:00:00.000Z,17.8854162044345,58.24675324675325,0.3380984,32.5855381,0.3380984,32.5855381,,,,82,,,,755496,,,,
05:00:00.000Z,05:15:00.000Z,17.88541575650116,58.24675324675325,0.3380937,32.5854624,0.3380937,32.5854624,0.06471861153841019,0.06471861153841019,0.06471861153841019,82,,,,311783,,,,
05:15:00.000Z,05:30:00.000Z,17.885415363222723,58.24675324675325,0.3380367,32.5855563,0.3423664,32.5949809,,,,82,,,,900000,,,,
05:30:00.000Z,05:45:00.000Z,37.19604913648452,355.9140224704495,0.3508848,32.6054822,0.3508848,32.6054822,2.418419361114502,2.418419361114502,2.418419361114502,291,,,,107602,324298,,,
05:45:00.000Z,06:00:00.000Z,36.65857548910141,409.9352495120122,0.352995,32.6145473,0.3529999,32.6146984,1.9300429224967957,2.418419122695923,1.4416667222976685,471,,,,486903,413097,,,
06:00:00.000Z,06:15:00.000Z,17.88541603088379,19.615384615384613,,,,,,,,28,,,,900000,,,,
06:15:00.000Z,06:30:00.000Z,17.88541603088379,19.615384615384613,,,,,,,,28,,,,900000,,,,
06:30:00.000Z,06:45:00.000Z,17.88541603088379,19.615384615384613,,,,,0.021794874221086502,0.021794874221086502,0.021794874221086502,28,,,,900000,,,,
06:45:00.000Z,07:00:00.000Z,17.885415949739404,19.615384615384613,,,,,,,,28,,,,900000,,,,
07:00:00.000Z,07:15:00.000Z,17.885415880895092,19.615384615384613,,,,,,,,28,,,,900000,,,,
07:15:00.000Z,07:30:00.000Z,17.885415880895092,19.615384615384613,,,,,,,,28,,,,900000,,,,
07:30:00.000Z,07:45:00.000Z,167.22197418662836,1931.9781098341564,0.3528852,32.6143398,0.3578467,32.6148064,3.7231432590933373,6.631568908691406,0.49285709857940674,422,,,,300000,,600000,,
07:45:00.000Z,08:00:00.000Z,101.62587084089006,851.9792128367069,0.3246835,32.5862821,0.3494885,32.600091,0.45318285382404444,0.7472222447395325,0.03888889029622078,550,,,,,360000,240000,,
08:00:00.000Z,08:15:00.000Z,22.59409116067221,97.02989602088928,0.3144241,32.580508,0.3146701,32.5808978,0.49763232469558716,0.7244313359260559,0.2708333134651184,130,,,,559713,70613,,,
08:15:00.000Z,08:30:00.000Z,17.88541610332213,,,,,,,,,,,,,900000,,,,
08:30:00.000Z,08:45:00.000Z,17.88541610332213,,,,,,,,,,,,,900000,,,,
08:45:00.000Z,09:00:00.000Z,57.086275803493265,492.68203637889957,0.3167123,32.5823429,0.3167123,32.5823429,0.9237352861044693,1.0989965200424194,0.8184375166893005,717,,,,312130,587870,,,
09:00:00.000Z,09:15:00.000Z,23.64292776568132,82.84645774074461,0.317477,32.5831896,0.3335486,32.5873096,0.9637949349240639,1.105239748954773,0.7343490123748779,143,,,,60773,86341,,,
09:15:00.000Z,09:30:00.000Z,33.46080026887127,231.6863889694214,0.3529961,32.6145099,0.3531954,32.6149577,0.9874709938003629,1.4317072629928589,0.30322548747062683,316,,,,326477,233574,,,
09:30:00.000Z,09:45:00.000Z,17.88541603088379,,,,,,,,,52,,,,900000,,,,
09:45:00.000Z,10:00:00.000Z,17.88541603088379,,,,,,,,,116,,,,900000,,,,
10:00:00.000Z,10:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
10:15:00.000Z,10:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
10:30:00.000Z,10:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
10:45:00.000Z,11:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
11:00:00.000Z,11:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
11:15:00.000Z,11:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
11:30:00.000Z,11:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
11:45:00.000Z,12:00:00.000Z,17.88541603088379,,0.3529927,32.6145644,0.3529927,32.6145644,,,,,,,,900000,,,,
12:00:00.000Z,12:15:00.000Z,17.88541603088379,,0.3529931,32.6145345,0.3529931,32.6145345,,,,,,,,900000,,,,
12:15:00.000Z,12:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
12:30:00.000Z,12:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
12:45:00.000Z,13:00:00.000Z,17.88541603088379,,,,,,,,,19,,,,900000,,,,
13:00:00.000Z,13:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
13:15:00.000Z,13:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
13:30:00.000Z,13:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
13:45:00.000Z,14:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
14:00:00.000Z,14:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
14:15:00.000Z,14:30:00.000Z,17.88541603088379,,0.3529913,32.6145437,0.3529913,32.6145437,,,,,,,,900000,,,,
14:30:00.000Z,14:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
14:45:00.000Z,15:00:00.000Z,17.88541603088379,,0.3529915,32.6145335,0.3529915,32.6145335,,,,,,,,900000,,,,
15:00:00.000Z,15:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
15:15:00.000Z,15:30:00.000Z,17.885415762962026,,,,,,,,,149,,,,900000,,,,
15:30:00.000Z,15:45:00.000Z,17.88541529230316,,,,,,,,,,,,,900000,,,,
15:45:00.000Z,16:00:00.000Z,17.88541529230316,,,,,,,,,2,,,,900000,,,,
16:00:00.000Z,16:15:00.000Z,41.52389262219616,270.84931111335754,0.3528975,32.6146071,0.3530556,32.6150046,0.7600697666275225,1.265673279762268,0.49960196018218994,469,,,,192794,354491,,,
16:15:00.000Z,16:30:00.000Z,24.062249928523375,58.92370414733887,0.3391223,32.5881325,0.349994,32.6036589,0.7832973599433899,0.9432925581932068,0.623302161693573,105,,,,105691,92630,,,
16:30:00.000Z,16:45:00.000Z,17.885414123535156,,0.3390964,32.5879719,0.3391459,32.5880275,,,,18,,,,900000,,,,
16:45:00.000Z,17:00:00.000Z,17.885414123535156,,0.3391214,32.5880021,0.3391442,32.5881598,,,,,,,,900000,,,,
17:00:00.000Z,17:15:00.000Z,17.885414123535156,,0.3390316,32.588022,0.3390741,32.5881372,,,,,,,,900000,,,,
17:15:00.000Z,17:30:00.000Z,17.885414123535156,,0.3391096,32.5880331,0.3391229,32.5881538,,,,,,,,900000,,,,
17:30:00.000Z,17:45:00.000Z,17.885414123535156,,,,,,,,,30,,,,900000,,,,
17:45:00.000Z,18:00:00.000Z,17.885414123535156,,0.3389724,32.5879431,0.3391345,32.5880309,,,,,,,,900000,,,,
18:00:00.000Z,18:15:00.000Z,17.885414123535156,,0.338985,32.5879757,0.3391189,32.5880356,,,,2,,,,900000,,,,
18:15:00.000Z,18:30:00.000Z,17.885414186540572,,0.3389937,32.5880317,0.3391424,32.5880601,,,,40,,,,857640,,,,
18:30:00.000Z,18:45:00.000Z,20.34742067040208,52.449501156806946,0.3309186,32.5873651,0.339118,32.5881592,1.6191840171813965,1.831493616104126,1.406874418258667,69,,,,59135,33763,,,
18:45:00.000Z,19:00:00.000Z,24.593313748037794,87.25741672515869,0.3024482,32.6016335,0.3024482,32.6016335,0.9728313386440277,0.9761606454849243,0.9695020318031311,134,,,,,100594,,,
19:00:00.000Z,19:15:00.000Z,17.885415851014056,,0.2970961,32.6093011,0.2970961,32.6093011,,,,131,,,,789948,,,,
19:15:00.000Z,19:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
19:30:00.000Z,19:45:00.000Z,17.88541603088379,,,,,,,,,11,,,,900000,,,,
19:45:00.000Z,20:00:00.000Z,17.88541603088379,,,,,,,,,8,,,,900000,,,,
20:00:00.000Z,20:15:00.000Z,17.88541587677771,,,,,,,,,45,,,,900000,,,,
20:15:00.000Z,20:30:00.000Z,17.885415427401888,,,,,,,,,,,,,300000,,,600000,
20:30:00.000Z,20:45:00.000Z,17.885415812901087,,0.2967331,32.6091749,0.2967331,32.6091749,,,,,,,,,,,240000,660000
20:45:00.000Z,21:00:00.000Z,17.88541603088379,,0.2970961,32.6093011,0.2970961,32.6093011,,,,,,,,,,,,900000
21:00:00.000Z,21:15:00.000Z,17.885415681203206,0.47558386411889597,0.2967246,32.6091704,0.2967777,32.6091942,,,,,,,,,,,660000,240000
21:15:00.000Z,21:30:00.000Z,17.885416796713162,0.5095541401273885,0.2967737,32.6091865,0.2967737,32.6091865,,,,,,,,,,,240000,660000
21:30:00.000Z,21:45:00.000Z,17.885416204279117,0.5095541401273885,0.2964687,32.6091023,0.2967734,32.6091957,,,,,,,,,,,900000,
21:45:00.000Z,22:00:00.000Z,17.885416204279117,0.5095541401273885,0.2970961,32.6093011,0.2970961,32.6093011,,,,,,,,,,,900000,
22:00:00.000Z,22:15:00.000Z,17.88541537064772,0.5095541401273885,0.2967266,32.6091696,0.2967266,32.6091696,,,,,,,,,,,,900000
22:15:00.000Z,22:30:00.000Z,17.885415716252776,0.5095541401273885,0.2967955,32.6092054,0.2967955,32.6092054,,,,,,,,,,,240000,660000
22:30:00.000Z,22:45:00.000Z,17.885416666666664,0.5095541401273885,0.2970961,32.6093011,0.2970961,32.6093011,,,,,,,,,,,900000,
22:45:00.000Z,23:00:00.000Z,17.885416666666664,0.5095541401273885,0.2967152,32.6091684,0.2967152,32.6091684,,,,,,,,,,,900000,
23:00:00.000Z,23:15:00.000Z,17.885416774557093,0.5095541401273885,,,,,,,,,,,,,,,660000,240000
23:15:00.000Z,23:30:00.000Z,17.88541707125577,0.5095541401273885,0.296824,32.6092171,0.2970961,32.6093011,,,,,,,,,,,,900000
23:30:00.000Z,23:45:00.000Z,17.88541637767445,0.5095541401273885,0.2970961,32.6093011,0.2970961,32.6093011,,,,,,,,,,,600000,300000
23:45:00.000Z,00:00:00.000Z,17.88541665510698,0.5095541401273885,0.2967345,32.6091798,0.2970961,32.6093011,,,,,,,,,,,360000,540000
