Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
00:15:00.000Z,00:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
00:30:00.000Z,00:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
00:45:00.000Z,01:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
01:00:00.000Z,01:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
01:15:00.000Z,01:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
01:30:00.000Z,01:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
01:45:00.000Z,02:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
02:00:00.000Z,02:15:00.000Z,17.885415950930124,,0.2969413,32.609279,0.2969413,32.609279,,,,,,,,900000,,,,
02:15:00.000Z,02:30:00.000Z,48.356974081647394,151.99597358703613,,,,,1.0605239868164062,1.075150728225708,1.0458972454071045,3,,,,575360,,201851,,
02:30:00.000Z,02:45:00.000Z,17.88541603088379,,0.3027472,32.6013602,0.3027472,32.6013602,,,,,,,,,,,,
02:45:00.000Z,03:00:00.000Z,17.88541603088379,,0.3155729,32.5882259,0.3155729,32.5882259,,,,,,,,,,,,
03:00:00.000Z,03:15:00.000Z,17.88541603088379,,0.2988773,32.6031038,0.2988773,32.6031038,,,,,,,,,,,,
03:15:00.000Z,03:30:00.000Z,17.885415926776997,,,,,,,,,,,,,,,,,
03:30:00.000Z,03:45:00.000Z,17.88541526781776,,,,,,,,,,,,,,,,,
03:45:00.000Z,04:00:00.000Z,32.7638306205464,162.0186595916748,0.2792396,32.599305,0.2792396,32.599305,0.8280741839385857,1.2612403631210327,0.28895050287246704,216,,,,,223122,,,
04:00:00.000Z,04:15:00.000Z,29.895800866266768,154.13008379936218,0.2968495,32.6089478,0.2969413,32.609279,0.7905405326091023,1.1038188934326172,0.32561835646629333,278,,,,449568,180111,,,
04:15:00.000Z,04:30:00.000Z,17.885417938232422,,0.2966333,32.6088216,0.2966333,32.6088216,,,,1,,,,900000,,,,
04:30:00.000Z,04:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
04:45:00.000Z,05:00:00.000Z,17.885417938232422,,,,,,,,,2,,,,900000,,,,
05:00:00.000Z,05:15:00.000Z,17.885417938232422,,,,,,,,,37,,,,900000,,,,
05:15:00.000Z,05:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
05:30:00.000Z,05:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
05:45:00.000Z,06:00:00.000Z,17.885417938232422,,0.2969413,32.609279,0.2969413,32.609279,,,,,,,,900000,,,,
06:00:00.000Z,06:15:00.000Z,17.88541729743047,,0.2965767,32.6086703,0.2972462,32.608863,0.9531422617678047,2.4650046825408936,0.6742861270904541,114,,,,708002,,,,
06:15:00.000Z,06:30:00.000Z,25.96031092371613,37.25061798095703,0.2969413,32.609279,0.2969413,32.609279,0.577860414981842,0.577860414981842,0.577860414981842,233,,,,778906,121094,,,
06:30:00.000Z,06:45:00.000Z,17.88541604139937,,,,,,,,,,,,,900000,,,,
06:45:00.000Z,07:00:00.000Z,17.885415800261384,,,,,,,,,90,,,,414364,,,,
07:00:00.000Z,07:15:00.000Z,17.885416506382086,,0.2965776,32.6087153,0.2969413,32.609279,,,,338,,,,687694,,,,
07:15:00.000Z,07:30:00.000Z,17.885416163694014,,0.2848225,32.6085379,0.2848225,32.6085379,,,,91,,,,136653,,,,
07:30:00.000Z,07:45:00.000Z,17.885415264237345,,0.2720378,32.6176267,0.2720378,32.6176267,,,,28,,,,,,,,
07:45:00.000Z,08:00:00.000Z,17.885414847426535,,,,,,,,,,,,,,,,,
08:00:00.000Z,08:15:00.000Z,17.885414973539753,,0.327429,32.5836524,0.327429,32.5836524,,,,49,,,,76552,,,,
08:15:00.000Z,08:30:00.000Z,31.570475108632614,41.9916033744812,0.3169177,32.5869465,0.3269948,32.6057941,0.6174426204447784,1.4530608654022217,0.5160258412361145,113,,,,85816,205226,,,
08:30:00.000Z,08:45:00.000Z,17.885415922429758,,0.295872,32.6051924,0.295872,32.6051924,,,,,,,,,,,,
08:45:00.000Z,09:00:00.000Z,53.44545315303471,8.12740707397461,,,,,0.4930182993412018,0.4930182993412018,0.4930182993412018,53,,,,163925,533271,,,
09:00:00.000Z,09:15:00.000Z,23.42242755656644,,,,,,,,,,,,,,83035,,,
09:15:00.000Z,09:30:00.000Z,17.885415963200167,,,,,,,,,,,,,,,,,
