Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000Z,00:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
00:15:00.000Z,00:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
00:45:00.000Z,01:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
01:15:00.000Z,01:30:00.000Z,17.88541600281299,,,,,,,,,,,,,900000,
01:30:00.000Z,01:45:00.000Z,17.88541572828803,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,17.88541572828803,,,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,17.88541524402467,,,,,,,,,,,,,383830,
02:15:00.000Z,02:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,17.88541603088379,,,,,,,,,3,,,,900000,
03:00:00.000Z,03:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
03:15:00.000Z,03:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
03:30:00.000Z,03:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
04:15:00.000Z,04:30:00.000Z,17.88541603088379,,,,,,,,,1,,,,900000,
04:30:00.000Z,04:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
04:45:00.000Z,05:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
05:00:00.000Z,05:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
05:15:00.000Z,05:30:00.000Z,17.88541603088379,,,,,,,,,42,,,,900000,
05:30:00.000Z,05:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,
05:45:00.000Z,06:00:00.000Z,17.88541603088379,,,,,,,,,10,,,,900000,
06:00:00.000Z,06:15:00.000Z,17.88541603849579,,,,,,,,,,,,,900000,
06:15:00.000Z,06:30:00.000Z,17.885416056677368,,,,,,,,,,,,,900000,
06:30:00.000Z,06:45:00.000Z,17.885416056677368,,,,,,,,,,,,,900000,
06:45:00.000Z,07:00:00.000Z,17.885416056677368,,,,,,,,,,,,,900000,
07:00:00.000Z,07:15:00.000Z,17.885414675603222,,,,,,,,,9,,,,493823,
07:15:00.000Z,07:30:00.000Z,17.885414123535156,,,,,,,,,50,,,,900000,
07:30:00.000Z,07:45:00.000Z,17.885414123535156,,,,,,,,,30,,,,900000,
07:45:00.000Z,08:00:00.000Z,17.885414123535156,,,,,,,,,,,,,900000,
08:00:00.000Z,08:15:00.000Z,17.885414439365324,,0.296698,32.6088295,0.2967773,32.6088935,,,,,,,,900000,
08:15:00.000Z,08:30:00.000Z,17.88541482150811,,0.2969941,32.6091313,0.2969941,32.6091313,,,,142,,,,876921,
08:30:00.000Z,08:45:00.000Z,17.885416171143625,,0.3107535,32.6002412,0.3107535,32.6002412,,,,156,,,,,
08:45:00.000Z,09:00:00.000Z,17.885416028452504,,0.327442,32.5970068,0.327442,32.5970068,,,,115,,,,809280,
09:00:00.000Z,09:15:00.000Z,17.88541603088379,,,,,,,,,70,,,,900000,
09:15:00.000Z,09:30:00.000Z,17.88541603088379,,,,,,,,,33,,,,900000,
09:30:00.000Z,09:45:00.000Z,17.88541603088379,,,,,,,,,1,,,,900000,
09:45:00.000Z,10:00:00.000Z,20.74517737958608,11.191242218017578,,,,,0.34097620844841003,0.34097620844841003,0.34097620844841003,67,,,,667280,42886
10:00:00.000Z,10:15:00.000Z,17.885415713498805,,0.3274101,32.5968858,0.3274101,32.5968858,,,,43,,,,811196,
10:15:00.000Z,10:30:00.000Z,17.885416032548356,,0.3274506,32.5969186,0.3274638,32.5969721,,,,11,,,,17624,
10:30:00.000Z,10:45:00.000Z,17.88541603088379,,0.3066446,32.552177,0.3279949,32.5701036,,,,,,,,,
10:45:00.000Z,11:00:00.000Z,17.88541603088379,,0.3026997,32.5247648,0.3026997,32.5247648,,,,,,,,,
11:00:00.000Z,11:15:00.000Z,17.88541603088379,,,,,,,,,,,,,,
11:15:00.000Z,11:30:00.000Z,17.88541560155858,,0.0691477,32.4608858,0.0691477,32.4608858,,,,,,,,,
11:30:00.000Z,11:45:00.000Z,48.75711698558208,460.3305975794792,,,,,0.9051486066196767,1.5882577896118164,0.5149433016777039,725,,,,43014,462963
