Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg)
00:00:00.000Z,00:15:00.000Z,,,,,,,,,,0,,,
00:15:00.000Z,00:30:00.000Z,,,,,,,,,,42,,,
00:30:00.000Z,00:45:00.000Z,,,0.3686929,32.6407224,0.3686929,32.6407224,,,,,,,
00:45:00.000Z,01:00:00.000Z,,,,,,,,,,,,,
01:00:00.000Z,01:15:00.000Z,,,0.3686929,32.6407224,0.3686929,32.6407224,,,,,,,
01:15:00.000Z,01:30:00.000Z,,,0.3686929,32.6407224,0.3686929,32.6407224,,,,,,,
01:30:00.000Z,01:45:00.000Z,,,0.3686929,32.6407224,0.3686929,32.6407224,,,,,,,
01:45:00.000Z,02:00:00.000Z,,,,,,,,,,,,,
02:00:00.000Z,02:15:00.000Z,,,,,,,,,,,,,
02:15:00.000Z,02:30:00.000Z,,,,,,,,,,,,,
02:30:00.000Z,02:45:00.000Z,,,0.3686929,32.6407224,0.3686929,32.6407224,,,,,,,
02:45:00.000Z,03:00:00.000Z,,,0.3686929,32.6407224,0.3686929,32.6407224,,,,,,,
03:00:00.000Z,03:15:00.000Z,,,0.3686929,32.6407224,0.3686929,32.6407224,,,,,,,
03:15:00.000Z,03:30:00.000Z,,,0.3686929,32.6407224,0.3686929,32.6407224,,,,,,,
03:30:00.000Z,03:45:00.000Z,,,,,,,,,,,,,
03:45:00.000Z,04:00:00.000Z,,,,,,,,,,,,,
04:00:00.000Z,04:15:00.000Z,,,,,,,,,,,,,
04:15:00.000Z,04:30:00.000Z,,,,,,,,,,,,,
04:30:00.000Z,04:45:00.000Z,,,,,,,,,,55,,,
04:45:00.000Z,05:00:00.000Z,,,,,,,,,,93,,,
05:00:00.000Z,05:15:00.000Z,,,0.3686929,32.6407224,0.3686929,32.6407224,,,,,,,
05:15:00.000Z,05:30:00.000Z,,,,,,,,,,,,,
05:30:00.000Z,05:45:00.000Z,,,,,,,,,,48,,,
