Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
00:15:00.000Z,00:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
00:30:00.000Z,00:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
00:45:00.000Z,01:00:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
01:00:00.000Z,01:15:00.000Z,17.885417938232422,,0.2969721,32.6093259,0.2969721,32.6093259,,,,,,,,900000,,,,
01:15:00.000Z,01:30:00.000Z,17.885417938232422,,0.29677,32.6089446,0.29677,32.6089446,,,,,,,,900000,,,,
01:30:00.000Z,01:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
01:45:00.000Z,02:00:00.000Z,17.885417938232422,,,,,,,,,36,,,,900000,,,,
02:00:00.000Z,02:15:00.000Z,17.885417938232422,,0.2971178,32.609224,0.2971178,32.609224,,,,,,,,900000,,,,
02:15:00.000Z,02:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
02:30:00.000Z,02:45:00.000Z,17.885417938232422,,0.2969721,32.6093259,0.2969721,32.6093259,,,,,,,,900000,,,,
02:45:00.000Z,03:00:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
03:00:00.000Z,03:15:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
03:15:00.000Z,03:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
03:30:00.000Z,03:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
03:45:00.000Z,04:00:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
04:00:00.000Z,04:15:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
04:15:00.000Z,04:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
04:30:00.000Z,04:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
04:45:00.000Z,05:00:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
05:00:00.000Z,05:15:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
05:15:00.000Z,05:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
05:30:00.000Z,05:45:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
05:45:00.000Z,06:00:00.000Z,17.885417938232422,,0.2969721,32.6093259,0.2969721,32.6093259,,,,20,,,,900000,,,,
06:00:00.000Z,06:15:00.000Z,17.885417938232422,,,,,,,,,10,,,,900000,,,,
06:15:00.000Z,06:30:00.000Z,17.885417938232422,,,,,,,,,,,,,900000,,,,
06:30:00.000Z,06:45:00.000Z,17.885417938232422,,,,,,,,,6,,,,900000,,,,
06:45:00.000Z,07:00:00.000Z,17.885417150406525,,,,,,,,,34,,,,900000,,,,
07:00:00.000Z,07:15:00.000Z,20.703434924894275,,,,,,,,,97,,,,857740,42260,,,
07:15:00.000Z,07:30:00.000Z,24.80083014485301,42.66888749599457,,,,,0.732822597026825,0.732822597026825,0.732822597026825,170,,,,796294,103706,,,
07:30:00.000Z,07:45:00.000Z,17.88541603088379,,,,,,,,,10,,,,900000,,,,
07:45:00.000Z,08:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
08:00:00.000Z,08:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
08:15:00.000Z,08:30:00.000Z,17.885415958268627,,,,,,,,,115,,,,741125,,,,
08:30:00.000Z,08:45:00.000Z,28.12070326329227,156.34284210205078,0.2969721,32.6093259,0.2969721,32.6093259,1.0955706339570246,1.2763172388076782,0.6451013684272766,349,,,,,153492,,,
08:45:00.000Z,09:00:00.000Z,17.88541626596496,,0.3508965,32.6155929,0.3508965,32.6155929,,,,,,,,,,,,
09:00:00.000Z,09:15:00.000Z,27.123594782705563,44.02345657348633,0.3619725,32.6206727,0.3619725,32.6206727,0.40101635456085205,0.5085430145263672,0.2934896945953369,78,,,,354200,138539,,,
09:15:00.000Z,09:30:00.000Z,17.885415613486906,,,,,,,,,50,,,,900000,,,,
09:30:00.000Z,09:45:00.000Z,23.335407186102074,4.740987777709961,0.3619725,32.6206727,0.3619725,32.6206727,,,,11,,,,666048,81730,,,
09:45:00.000Z,10:00:00.000Z,17.88541603088379,,0.3623248,32.6205761,0.3623248,32.6205761,,,,503,,,,900000,,,,
10:00:00.000Z,10:15:00.000Z,17.88541603088379,,0.3619725,32.6206727,0.3619725,32.6206727,,,,,,,,900000,,,,
10:15:00.000Z,10:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
10:30:00.000Z,10:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
10:45:00.000Z,11:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
11:00:00.000Z,11:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
11:15:00.000Z,11:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
11:30:00.000Z,11:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
11:45:00.000Z,12:00:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
12:00:00.000Z,12:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
12:15:00.000Z,12:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
12:30:00.000Z,12:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
12:45:00.000Z,13:00:00.000Z,17.88541603088379,,0.3529933,32.614583,0.3529933,32.614583,,,,,,,,900000,,,,
13:00:00.000Z,13:15:00.000Z,17.88541603088379,,0.3529564,32.6145353,0.3529564,32.6145353,,,,4,,,,900000,,,,
13:15:00.000Z,13:30:00.000Z,17.88541603088379,,,,,,,,,18,,,,900000,,,,
13:30:00.000Z,13:45:00.000Z,17.885415657547018,,,,,,,,,,,,,900000,,,,
13:45:00.000Z,14:00:00.000Z,17.885415231924583,,,,,,,,,1,,,,900000,,,,
14:00:00.000Z,14:15:00.000Z,17.885415231924583,,,,,,,,,9,,,,900000,,,,
14:15:00.000Z,14:30:00.000Z,17.885415231924583,,,,,,,,,71,,,,900000,,,,
14:30:00.000Z,14:45:00.000Z,37.577734161926394,279.77293395996094,0.3441145,32.6143379,0.3534183,32.6158154,1.0068644074877418,3.110466480255127,0.3376893997192383,312,,,,100359,295313,,,
14:45:00.000Z,15:00:00.000Z,17.885417473891415,,,,,,,,,,,,,,,,,
15:00:00.000Z,15:15:00.000Z,43.806715059008816,418.54523229599,0.3105839,32.5990233,0.3120317,32.6002802,0.9617342857506422,7.355380535125732,0.23359733819961548,493,,,,267669,388725,,,
15:15:00.000Z,15:30:00.000Z,25.151037226120707,169.42340993881226,0.3107253,32.6003804,0.3107253,32.6003804,1.5997010171413422,2.8666155338287354,0.332786500453949,270,,,,54696,74629,,,
15:30:00.000Z,15:45:00.000Z,26.884136639174514,91.0390100479126,0.2969413,32.609279,0.29835,32.610185,0.8692818968278329,1.0386035442352295,0.6701604723930359,173,,,,586141,134948,,,
15:45:00.000Z,16:00:00.000Z,17.88541603088379,,0.2963954,32.609025,0.2963954,32.609025,,,,1,,,,900000,,,,
16:00:00.000Z,16:15:00.000Z,17.88541603088379,,0.2969413,32.609279,0.2969413,32.609279,,,,,,,,900000,,,,
16:15:00.000Z,16:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
16:30:00.000Z,16:45:00.000Z,17.885416470669483,,,,,,,,,,,,,900000,,,,
16:45:00.000Z,17:00:00.000Z,27.74547779055611,107.98481965065002,,,,,0.9407143615823136,1.2085453271865845,0.41206181049346924,167,,,,752135,147865,,,
17:00:00.000Z,17:15:00.000Z,32.49203295791339,12.191110610961914,0.2992801,32.6041525,0.2992801,32.6041525,0.6021513342857361,0.6021513342857361,0.6021513342857361,22,,,,288157,219046,,,
17:15:00.000Z,17:30:00.000Z,17.88541658598747,,0.2987054,32.6022636,0.2987054,32.6022636,,,,77,,,,79683,,,,
