Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.88541537064772,,,,,,,,,,,,,,,900000,,
00:15:00.000Z,00:30:00.000Z,17.88541650438642,,,,,,,,,,,,,,,300000,600000,
00:30:00.000Z,00:45:00.000Z,17.88541707125577,,,,,,,,,,,,,,,,900000,
00:45:00.000Z,01:00:00.000Z,17.88541707125577,,,,,,,,,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,17.885416308316316,,,,,,,,,,,,,,,660000,240000,
01:15:00.000Z,01:30:00.000Z,17.88541603088379,,,,,,,,,,,,,,,900000,,
01:30:00.000Z,01:45:00.000Z,17.885416793823243,,,,,,,,,,,,,,,240000,660000,
01:45:00.000Z,02:00:00.000Z,17.88541531562805,,,,,,,,,,,,,,,840000,,60000
02:00:00.000Z,02:15:00.000Z,17.885416746139526,,,,,,,,,,,,,,,840000,,60000
02:15:00.000Z,02:30:00.000Z,17.885416746139526,,,,,,,,,,,,,,,900000,,
02:30:00.000Z,02:45:00.000Z,17.88541608590346,,,,,,,,,,,,,,,300000,600000,
02:45:00.000Z,03:00:00.000Z,17.885415546710675,,,,,,,,,0,,,,240000,,660000,,
03:00:00.000Z,03:15:00.000Z,17.88541603088379,,,,,,,,,10,,,,900000,,,,
03:15:00.000Z,03:30:00.000Z,17.88541603088379,,,,,,,,,10,,,,900000,,,,
03:30:00.000Z,03:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,
03:45:00.000Z,04:00:00.000Z,17.885416237660813,,,,,,,,,92,,,,900000,,,,
04:00:00.000Z,04:15:00.000Z,17.88541736956814,0.05340907360047922,,,,,,,,50,,,,49809,,,,
04:15:00.000Z,04:30:00.000Z,17.885417402567718,0.07301807861163336,,,,,8.113119838526472E-5,8.113119838526472E-5,8.113119838526472E-5,,,,,,,,,
04:30:00.000Z,04:45:00.000Z,33.92051238731407,176.7471376442213,,,,,0.4010197315782722,1.091130256652832,8.113119838526472E-5,387,,,,112741,240467,,,
04:45:00.000Z,05:00:00.000Z,43.10761092547531,449.7664616332127,,,,,1.2281263666491782,1.4278054237365723,0.41465941071510315,639,,,,521759,378241,,,
05:00:00.000Z,05:15:00.000Z,17.88541603088379,0.07301807586660353,0.3529904,32.6145425,0.3529904,32.6145425,,,,,,,,900000,,,,
05:15:00.000Z,05:30:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
05:30:00.000Z,05:45:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
05:45:00.000Z,06:00:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
06:00:00.000Z,06:15:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
06:15:00.000Z,06:30:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
06:30:00.000Z,06:45:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
06:45:00.000Z,07:00:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
07:00:00.000Z,07:15:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
07:15:00.000Z,07:30:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
07:30:00.000Z,07:45:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,149,,,,900000,,,,
07:45:00.000Z,08:00:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
08:00:00.000Z,08:15:00.000Z,17.88541603088379,0.07301807586660353,0.3530052,32.6145505,0.3530052,32.6145505,8.113119110930711E-5,8.113119110930711E-5,8.113119110930711E-5,,,,,900000,,,,
08:15:00.000Z,08:30:00.000Z,17.88541603088379,0.07301807586660353,0.3529971,32.614542,0.3529971,32.614542,,,,,,,,900000,,,,
08:30:00.000Z,08:45:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
08:45:00.000Z,09:00:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
09:00:00.000Z,09:15:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
09:15:00.000Z,09:30:00.000Z,17.88541603088379,0.07301807586660353,0.3529936,32.6145309,0.3529936,32.6145309,,,,,,,,900000,,,,
09:30:00.000Z,09:45:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
09:45:00.000Z,10:00:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
10:00:00.000Z,10:15:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
10:15:00.000Z,10:30:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
10:30:00.000Z,10:45:00.000Z,17.88541603088379,0.07301807586660353,,,,,,,,,,,,900000,,,,
10:45:00.000Z,11:00:00.000Z,17.885416776873377,0.07301807586660353,,,,,,,,,,,,900000,,,,
11:00:00.000Z,11:15:00.000Z,17.88541731766682,0.07301807586660353,0.3529986,32.614518,0.3530081,32.6145768,,,,2,,,,900000,,,,
11:15:00.000Z,11:30:00.000Z,29.42968850028676,114.96877179885271,0.3531273,32.6149223,0.3531857,32.6149509,0.7004410585156527,0.9753125905990601,8.113120566122234E-5,305,,,,726878,173122,,,
11:30:00.000Z,11:45:00.000Z,22.11711105609225,69.7525289267147,0.3418439,32.5917647,0.3546682,32.6145039,0.5798562324956614,1.1162832975387573,8.113121293717995E-5,99,,,,,63460,,,
11:45:00.000Z,12:00:00.000Z,25.108172721548655,50.18500775247775,0.3265908,32.5969867,0.3350739,32.6016383,0.43355992375534486,0.8275156021118164,8.113120566122234E-5,152,,,,432852,108316,,,
12:00:00.000Z,12:15:00.000Z,17.88541603088379,0.07301808329461847,0.3274426,32.5969514,0.32754,32.5970062,,,,7,,,,900000,,,,
12:15:00.000Z,12:30:00.000Z,17.88541603088379,0.07301808329461847,,,,,,,,13,,,,900000,,,,
12:30:00.000Z,12:45:00.000Z,17.88541603088379,0.07301808329461847,0.3274782,32.5970058,0.3274782,32.5970058,,,,,,,,900000,,,,
12:45:00.000Z,13:00:00.000Z,17.88541603088379,0.07301808329461847,,,,,,,,,,,,900000,,,,
13:00:00.000Z,13:15:00.000Z,17.88541603088379,0.07301808329461847,,,,,,,,3,,,,900000,,,,
13:15:00.000Z,13:30:00.000Z,17.88541603088379,0.07301808329461847,,,,,,,,37,,,,900000,,,,
13:30:00.000Z,13:45:00.000Z,17.88541603088379,0.07301808329461847,,,,,8.113120566122234E-5,8.113120566122234E-5,8.113120566122234E-5,,,,,900000,,,,
13:45:00.000Z,14:00:00.000Z,17.885415914218257,0.07301808329461847,0.3274725,32.5969951,0.3274725,32.5969951,,,,,,,,900000,,,,
14:00:00.000Z,14:15:00.000Z,17.885414850350646,0.07301808329461847,,,,,,,,,,,,900000,,,,
14:15:00.000Z,14:30:00.000Z,17.885414850350646,0.07301808329461847,,,,,,,,,,,,900000,,,,
14:30:00.000Z,14:45:00.000Z,17.885414850350646,0.07301808329461847,,,,,,,,,,,,900000,,,,
14:45:00.000Z,15:00:00.000Z,17.885415296579996,0.07301808329461847,0.321619,32.5976039,0.3266786,32.6044857,,,,,,,,596262,,,,
15:00:00.000Z,15:15:00.000Z,17.885416172563918,0.07301808329461847,,,,,,,,,,,,,,,,
15:15:00.000Z,15:30:00.000Z,57.63447746282558,703.6159147909274,0.2963993,32.6081485,0.3004364,32.6093425,1.185725609251115,1.5954720973968506,0.63112473487854,1000,,,,183476,596091,,,
15:30:00.000Z,15:45:00.000Z,17.88541603088379,0.07301808586608595,,,,,,,,36,,,,900000,,,,
15:45:00.000Z,16:00:00.000Z,17.88541603088379,0.07301808586608595,0.2964475,32.6075787,0.2998628,32.6090747,,,,,,,,900000,,,,
16:00:00.000Z,16:15:00.000Z,17.88541603088379,0.07301808586608595,0.2964475,32.6090747,0.2970466,32.6093425,,,,26,,,,900000,,,,
16:15:00.000Z,16:30:00.000Z,17.885415870982722,0.07301808586608595,,,,,,,,116,,,,900000,,,,
16:30:00.000Z,16:45:00.000Z,17.88541524652528,0.07301808586608595,,,,,,,,,,,,900000,,,,
16:45:00.000Z,17:00:00.000Z,17.88541524652528,0.07301808586608595,,,,,8.113121293717995E-5,8.113121293717995E-5,8.113121293717995E-5,137,,,,900000,,,,
17:00:00.000Z,17:15:00.000Z,17.885415616569666,0.07301808586608595,0.2960301,32.605045,0.2961141,32.6059432,,,,131,,,,832265,,,,
17:15:00.000Z,17:30:00.000Z,17.885415918241304,0.07301808586608595,,,,,,,,2,,,,900000,,,,
17:30:00.000Z,17:45:00.000Z,17.885415918241304,0.07301808586608595,0.2961141,32.605045,0.2961141,32.605045,,,,,,,,900000,,,,
17:45:00.000Z,18:00:00.000Z,17.885415918241304,0.07301808586608595,,,,,,,,35,,,,900000,,,,
18:00:00.000Z,18:15:00.000Z,17.885416042729762,0.07301808586608595,0.2961497,32.6051896,0.2961497,32.6051896,,,,131,,,,411971,,,,
18:15:00.000Z,18:30:00.000Z,23.396216075005054,48.976873516651665,0.2970466,32.6093425,0.2970466,32.6093425,0.7408574521541595,0.9388595223426819,0.5428553819656372,124,,,,817358,82642,,,
18:30:00.000Z,18:45:00.000Z,17.88541615001464,0.0730180724714077,,,,,,,,,,,,900000,,,,
18:45:00.000Z,19:00:00.000Z,17.88541615001464,0.0730180724714077,,,,,,,,3,,,,900000,,,,
19:00:00.000Z,19:15:00.000Z,17.88541583782598,0.0730180724714077,0.2970466,32.6093425,0.2970466,32.6093425,,,,19,,,,600000,,300000,,
19:15:00.000Z,19:30:00.000Z,17.88541521344866,0.0730180724714077,,,,,,,,,,,,,,900000,,
19:30:00.000Z,19:45:00.000Z,17.885415675836207,0.0730180724714077,,,,,8.113119838526472E-5,8.113119838526472E-5,8.113119838526472E-5,,,,,,,480000,420000,
19:45:00.000Z,20:00:00.000Z,17.885416204279117,0.0730180724714077,,,,,,,,,,,,,,,900000,
20:00:00.000Z,20:15:00.000Z,17.885416348775227,0.0730180724714077,,,,,,,,,,,,,,240000,660000,
20:15:00.000Z,20:30:00.000Z,17.88541660308838,0.0730180724714077,,,,,,,,,,,,,,720000,180000,
20:30:00.000Z,20:45:00.000Z,17.88541603088379,0.0730180724714077,,,,,,,,,,,,,,480000,420000,
20:45:00.000Z,21:00:00.000Z,17.88541603088379,0.06815020097331385,,,,,,,,,,,,,,300000,,600000
21:00:00.000Z,21:15:00.000Z,17.88541603088379,0.5841445874140637,0.2968553,32.6092511,0.2970466,32.6093425,,,,,,,,,,720000,180000,
21:15:00.000Z,21:30:00.000Z,17.88541603088379,0.6258692008007825,,,,,,,,,,,,,,180000,720000,
21:30:00.000Z,21:45:00.000Z,17.88541603088379,0.6258692008007825,,,,,,,,,,,,,,900000,,
21:45:00.000Z,22:00:00.000Z,17.88541575464709,0.6258692008007825,,,,,,,,,,,,,,720000,,180000
22:00:00.000Z,22:15:00.000Z,17.885414649700298,0.6258692008007825,,,,,,,,,,,,,,,,900000
22:15:00.000Z,22:30:00.000Z,17.885415018015895,0.6258692008007825,0.2967115,32.6091883,0.2967115,32.6091883,,,,,,,,,,240000,,660000
22:30:00.000Z,22:45:00.000Z,17.88541622161865,0.6258692008007825,0.2970466,32.6093425,0.2970466,32.6093425,,,,,,,,,,360000,540000,
22:45:00.000Z,23:00:00.000Z,17.88541634877523,0.6258692008007825,,,,,,,,,,,,,,,900000,
23:00:00.000Z,23:15:00.000Z,17.88541628519694,0.6258692008007825,,,,,,,,,,,,,,180000,720000,
23:15:00.000Z,23:30:00.000Z,17.88541603088379,0.6258692008007825,,,,,,,,,,,,,,900000,,
23:30:00.000Z,23:45:00.000Z,17.885416238958186,0.6258692008007825,,,,,,,,,,,,,,720000,180000,
23:45:00.000Z,00:00:00.000Z,17.88541707125577,0.6258692008007825,,,,,,,,,,,,,,,900000,
