Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,,,,,,,900000,
00:15:00.000Z,00:30:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,,,,,,,900000,
00:45:00.000Z,01:00:00.000Z,17.885415267944335,3.142857142857143,,,,,,,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,17.88541521344866,3.142857142857143,,,,,,,,,,,,,,,900000
01:15:00.000Z,01:30:00.000Z,17.885415703909736,3.142857142857143,,,,,,,,,,,,,,540000,360000
01:30:00.000Z,01:45:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,,,,,,,900000,
02:15:00.000Z,02:30:00.000Z,17.88541646003723,3.142857142857143,,,,,0.0034920633770525455,0.0034920633770525455,0.0034920633770525455,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,17.8854163646698,3.142857142857143,,,,,,,,2,,,,480000,,420000,
02:45:00.000Z,03:00:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
03:00:00.000Z,03:15:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
03:15:00.000Z,03:30:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
03:30:00.000Z,03:45:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
03:45:00.000Z,04:00:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
04:00:00.000Z,04:15:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
04:15:00.000Z,04:30:00.000Z,17.885415482698512,3.142857142857143,,,,,,,,5,,,,900000,,,
04:30:00.000Z,04:45:00.000Z,17.885415774320528,3.142857142857143,,,,,,,,5,,,,900000,,,
04:45:00.000Z,05:00:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
05:00:00.000Z,05:15:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
05:15:00.000Z,05:30:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
05:30:00.000Z,05:45:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
05:45:00.000Z,06:00:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
06:00:00.000Z,06:15:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
06:15:00.000Z,06:30:00.000Z,17.88541603088379,3.142857142857143,,,,,,,,5,,,,900000,,,
06:30:00.000Z,06:45:00.000Z,17.885415753451262,3.142857142857143,,,,,,,,5,,,,900000,,,
06:45:00.000Z,07:00:00.000Z,17.885415510697797,3.142857142857143,,,,,,,,5,,,,900000,,,
07:00:00.000Z,07:15:00.000Z,17.885415510697797,3.142857142857143,,,,,,,,5,,,,900000,,,
07:15:00.000Z,07:30:00.000Z,17.885415510697797,3.142857142857143,,,,,,,,5,,,,900000,,,
07:30:00.000Z,07:45:00.000Z,61.89611132361672,200.54285714285714,0.2984264,32.6089823,0.2984264,32.6089823,0.6749999523162842,0.6749999523162842,0.6749999523162842,291,,,,240000,660000,,
07:45:00.000Z,08:00:00.000Z,73.89902610778809,76.66666666666666,0.29672,32.6088033,0.29672,32.6088033,0.0912698432803154,0.0912698432803154,0.0912698432803154,111,,,,60000,840000,,
08:00:00.000Z,08:15:00.000Z,17.88541603088379,18.169014084507044,0.3528252,32.6146872,0.3528252,32.6146872,,,,26,,,,900000,,,
08:15:00.000Z,08:30:00.000Z,17.88541603088379,18.169014084507044,0.2963925,32.6090237,0.3528252,32.6146872,,,,26,,,,900000,,,
08:30:00.000Z,08:45:00.000Z,17.88541603088379,18.169014084507044,,,,,,,,26,,,,900000,,,
08:45:00.000Z,09:00:00.000Z,17.88541603088379,18.169014084507044,,,,,,,,26,,,,900000,,,
09:00:00.000Z,09:15:00.000Z,17.88541603088379,18.169014084507044,,,,,,,,26,,,,900000,,,
09:15:00.000Z,09:30:00.000Z,17.88541603088379,18.169014084507044,,,,,,,,26,,,,900000,,,
09:30:00.000Z,09:45:00.000Z,17.88541603088379,18.169014084507044,,,,,,,,26,,,,900000,,,
09:45:00.000Z,10:00:00.000Z,17.88541603088379,18.169014084507044,,,,,0.02018779329955578,0.02018779329955578,0.02018779329955578,26,,,,900000,,,
10:00:00.000Z,10:15:00.000Z,17.88541603088379,18.169014084507044,,,,,,,,26,,,,900000,,,
10:15:00.000Z,10:30:00.000Z,17.88541603088379,18.169014084507044,0.3528295,32.6146413,0.3528295,32.6146413,,,,26,,,,900000,,,
10:30:00.000Z,10:45:00.000Z,17.88541603088379,18.169014084507044,,,,,,,,26,,,,900000,,,
10:45:00.000Z,11:00:00.000Z,17.88541604618276,18.169014084507044,,,,,,,,26,,,,900000,,,
11:00:00.000Z,11:15:00.000Z,17.885416260368334,18.169014084507044,,,,,,,,26,,,,900000,,,
11:15:00.000Z,11:30:00.000Z,17.885416260368334,18.169014084507044,,,,,,,,26,,,,900000,,,
